Customer ID,Recency,Frequency,Monetary,R,F,M,Cluster
14913.0,36,8,4073.13,4,4,5,1
14914.0,606,1,-5.85,1,1,1,0
14915.0,86,13,1752.65,3,5,4,1
14916.0,71,11,2888.21,3,5,5,1
14917.0,597,2,1123.75,1,2,3,0
14918.0,116,9,5955.81,3,4,5,1
14919.0,539,1,359.35,1,1,2,0
14920.0,213,3,1607.17,2,3,4,1
14921.0,30,2,1316.07,4,2,4,1
14922.0,394,2,843.74,2,2,3,0
14923.0,51,1,749.1,4,1,3,1
14924.0,246,3,931.01,2,3,3,1
14925.0,731,1,-7.95,1,1,1,0
14926.0,382,3,337.65,2,3,2,0
14927.0,397,1,308.2,2,1,2,0
14928.0,619,2,204.46,1,2,1,0
14929.0,32,2,836.6899999999999,4,2,3,1
14930.0,109,9,5126.74,3,4,5,1
14931.0,5,6,964.6800000000001,5,4,3,1
14932.0,366,2,666.13,2,2,3,0
14933.0,444,5,885.0,1,4,3,0
14934.0,73,9,2444.1,3,4,4,1
14935.0,297,2,2849.83,2,2,5,0
14936.0,9,14,12378.46,5,5,5,1
14937.0,57,4,1617.63,4,3,4,1
14938.0,502,4,2289.43,1,3,4,0
14939.0,631,1,-934.66,1,1,1,0
14940.0,418,2,531.49,1,2,2,0
14941.0,579,1,182.1,1,1,1,0
14942.0,402,5,706.56,2,4,3,0
14943.0,663,1,107.62,1,1,1,0
14944.0,30,24,9674.92,4,5,5,1
14945.0,414,1,179.39999999999998,2,1,1,0
14946.0,14,1,100.9,5,1,1,1
14947.0,72,6,1049.79,3,4,3,1
14948.0,23,7,1066.57,4,4,3,1
14949.0,460,6,498.55,1,4,2,0
14950.0,9,2,361.25,5,2,2,1
14951.0,79,1,311.69,3,1,2,1
14952.0,46,43,17347.25,4,5,5,1
14953.0,25,5,962.92,4,4,3,1
14954.0,12,2,462.12,5,2,2,1
14955.0,733,1,163.77,1,1,1,0
14956.0,421,1,1325.0,1,1,4,0
14957.0,253,2,261.69,2,2,2,1
14958.0,147,6,941.99,3,4,3,1
14959.0,59,5,684.97,3,4,3,1
14960.0,8,2,221.27,5,2,1,1
14961.0,11,28,16328.9,5,5,5,1
14962.0,271,4,366.91,2,3,2,0
14963.0,10,13,3117.72,5,5,5,1
14964.0,247,1,206.21,2,1,1,1
14965.0,96,2,596.09,3,2,3,1
14966.0,15,6,1064.26,5,4,3,1
14967.0,50,7,1680.52,4,4,4,1
14968.0,30,2,501.24,4,2,2,1
14969.0,704,1,906.23,1,1,3,0
14970.0,68,16,3593.4,3,5,5,1
14971.0,35,3,1097.98,4,3,3,1
14972.0,128,2,145.07,3,2,1,1
14973.0,107,3,1314.45,3,3,4,1
14974.0,37,1,89.94,4,1,1,1
14975.0,57,2,472.39,4,2,2,1
14976.0,57,8,765.86,4,4,3,1
14977.0,726,1,31.93,1,1,1,0
14978.0,72,12,3076.39,3,5,5,1
14979.0,735,1,429.66,1,1,2,0
14980.0,737,1,150.68,1,1,1,0
14981.0,246,3,313.52,2,3,2,1
14982.0,572,1,237.78,1,1,1,0
14983.0,689,1,183.2,1,1,1,0
14984.0,19,6,1260.51,4,4,4,1
14985.0,198,2,292.01,2,2,2,1
14986.0,376,2,563.1,2,2,2,0
14987.0,16,9,1469.05,5,4,4,1
14988.0,212,7,2038.65,2,4,4,1
14989.0,662,1,342.4,1,1,2,0
14990.0,612,2,304.17,1,2,2,0
14991.0,430,1,314.67,1,1,2,0
14992.0,442,1,210.5,1,1,1,0
14993.0,564,1,36.13,1,1,1,0
14994.0,382,8,872.42,2,4,3,0
14995.0,39,2,231.98,4,2,1,1
14996.0,481,2,442.29,1,2,2,0
14997.0,46,5,771.38,4,4,3,1
14998.0,170,4,753.18,3,3,3,1
14999.0,593,1,129.48,1,1,1,0
15000.0,48,1,490.52,4,1,2,1
15001.0,394,2,199.10999999999999,2,2,1,0
15002.0,116,9,4138.08,3,4,5,1
15003.0,473,7,1022.03,1,4,3,0
15004.0,147,1,1220.77,3,1,4,1
15005.0,16,76,13412.9,5,5,5,1
15006.0,51,2,757.78,4,2,3,1
15007.0,159,1,156.91,3,1,1,1
15008.0,480,2,360.0,1,2,2,0
15009.0,12,3,1259.43,5,3,4,1
15010.0,36,1,308.94,4,1,2,1
15011.0,396,2,416.6,2,2,2,0
15012.0,54,3,646.26,4,3,3,1
15013.0,488,10,1610.82,1,5,4,0
15014.0,43,2,257.67,4,2,2,1
15015.0,501,20,2265.77,1,5,4,0
15016.0,173,6,612.89,3,4,3,1
15017.0,34,1,125.58,4,1,1,1
15018.0,39,4,456.26,4,3,2,1
15019.0,267,1,252.81,2,1,1,0
15020.0,379,1,198.47,2,1,1,0
15021.0,9,17,2422.35,5,5,4,1
15022.0,12,5,1133.44,5,4,3,1
15023.0,3,23,11500.16,5,5,5,1
15024.0,10,16,3559.39,5,5,5,1
15025.0,33,2,979.79,4,2,3,1
15026.0,80,5,1048.89,3,4,3,1
15027.0,31,13,2974.04,4,5,5,1
15028.0,8,6,962.9399999999999,5,4,3,1
15029.0,618,2,362.15,1,2,2,0
15030.0,72,9,1964.66,3,4,4,1
15031.0,4,16,2803.73,5,5,5,1
15032.0,256,10,10515.05,2,5,5,1
15033.0,5,11,2541.53,5,5,4,1
15034.0,16,17,8200.25,5,5,5,1
15035.0,90,1,252.73,3,1,1,1
15036.0,72,3,429.56,3,3,2,1
15037.0,376,2,397.76,2,2,2,0
15038.0,43,10,1106.6299999999999,4,5,3,1
15039.0,10,107,38853.04,5,5,5,2
15040.0,542,1,7.49,1,1,1,0
15041.0,170,2,289.4,3,2,2,1
15042.0,199,2,315.45,2,2,2,1
15043.0,31,6,2870.32,4,4,5,1
15044.0,19,47,15661.35,4,5,5,1
15045.0,152,3,633.66,3,3,3,1
15046.0,9,28,7394.78,5,5,5,1
15047.0,270,1,343.62,2,1,2,0
15048.0,65,5,377.52,3,4,2,1
15049.0,274,1,121.17000000000002,2,1,1,0
15050.0,25,7,4032.27,4,4,5,1
15051.0,23,10,3911.91,4,5,5,1
15052.0,319,1,207.73000000000002,2,1,1,0
15053.0,5,3,693.95,5,3,3,1
15054.0,12,2,302.1,5,2,2,1
15055.0,475,3,549.12,1,3,2,0
15056.0,520,1,113.65,1,1,1,0
15057.0,275,6,3184.56,2,4,5,0
15058.0,25,17,3354.73,4,5,5,1
15059.0,41,27,3395.25,4,5,5,1
15060.0,8,4,294.25,5,3,2,1
15061.0,4,138,124961.98,5,5,5,2
15062.0,71,8,2585.62,3,4,4,1
15063.0,213,1,370.79999999999995,2,1,2,1
15064.0,410,4,1254.41,2,3,4,0
15065.0,38,7,3304.71,4,4,5,1
15066.0,32,2,760.59,4,2,3,1
15067.0,78,6,3850.13,3,4,5,1
15068.0,46,4,1174.9,4,3,4,1
15069.0,179,1,1109.53,3,1,3,1
15070.0,373,3,737.05,2,3,3,0
15071.0,94,4,1455.56,3,3,4,1
15072.0,479,1,187.51999999999998,1,1,1,0
15073.0,10,9,2357.04,5,4,4,1
15074.0,105,3,1553.13,3,3,4,1
15075.0,78,1,773.03,3,1,3,1
15076.0,173,5,1425.84,3,4,4,1
15077.0,456,4,2423.88,1,3,4,0
15078.0,7,64,17101.37,5,5,5,1
15079.0,213,17,3544.7999999999997,2,5,5,1
15080.0,428,2,546.25,1,2,2,0
15081.0,22,13,1837.12,4,5,4,1
15082.0,669,1,93.35,1,1,1,0
15083.0,257,1,88.2,2,1,1,0
15084.0,380,2,965.1999999999999,2,2,3,0
15085.0,730,1,347.54,1,1,2,0
15086.0,565,2,218.53,1,2,1,0
15087.0,282,1,306.94,2,1,2,0
15088.0,21,3,1140.27,4,3,3,1
15089.0,10,6,2420.84,5,4,4,1
15090.0,308,1,381.32,2,1,2,0
15091.0,54,6,1023.11,4,4,3,1
15092.0,215,4,773.16,2,3,3,1
15093.0,18,34,13034.15,5,5,5,1
15094.0,463,2,83.0,1,2,1,0
15095.0,104,11,3135.74,3,5,5,1
15096.0,43,1,219.39,4,1,1,1
15097.0,4,5,587.05,5,4,3,1
15098.0,182,5,649.5,3,4,3,1
15099.0,84,1,410.48,3,1,2,1
15100.0,330,14,1750.1,2,5,4,0
15101.0,9,11,1303.49,5,5,4,1
15102.0,531,2,554.67,1,2,2,0
15103.0,31,2,703.36,4,2,3,1
15104.0,167,3,968.64,3,3,3,1
15105.0,18,9,3094.91,5,4,5,1
15106.0,18,7,1407.73,5,4,4,1
15107.0,311,12,740.26,2,5,3,0
15108.0,142,5,1291.75,3,4,4,1
15109.0,241,4,961.9,2,3,3,1
15110.0,24,9,1482.95,4,4,4,1
15111.0,29,5,2442.37,4,4,4,1
15112.0,611,1,209.4,1,1,1,0
15113.0,10,4,3339.51,5,3,5,1
15114.0,30,12,3400.12,4,5,5,1
15115.0,18,3,528.1,5,3,2,1
15116.0,18,4,1352.75,5,3,4,1
15117.0,15,9,2484.32,5,4,4,1
15118.0,134,1,244.8,3,1,1,1
15119.0,246,1,266.4,2,1,2,1
15120.0,130,2,343.82,3,2,2,1
15121.0,50,2,457.72,4,2,2,1
15122.0,85,16,4451.22,3,5,5,1
15123.0,7,5,4656.17,5,4,5,1
15124.0,23,4,450.82,4,3,2,1
15125.0,25,36,16124.33,4,5,5,1
15126.0,537,2,449.49,1,2,2,0
15127.0,66,2,711.5,3,2,3,1
15128.0,60,9,1732.22,3,4,4,1
15129.0,50,23,6860.18,4,5,5,1
15130.0,170,1,330.11,3,1,2,1
15131.0,395,1,80.28,2,1,1,0
15132.0,18,5,977.9300000000001,5,4,3,1
15133.0,128,5,1806.9,3,4,4,1
15134.0,15,10,1596.29,5,5,4,1
15135.0,233,3,293.78,2,3,2,1
15136.0,3,5,1282.45,5,4,4,1
15137.0,521,5,747.55,1,4,3,0
15138.0,385,2,486.59,2,2,2,0
15139.0,240,2,178.95999999999998,2,2,1,1
15140.0,52,9,3239.44,4,4,5,1
15141.0,458,9,1378.31,1,4,4,0
15142.0,46,7,2608.97,4,4,4,1
15143.0,226,2,563.63,2,2,2,1
15144.0,8,33,12006.51,5,5,5,1
15145.0,4,4,1194.73,5,3,4,1
15146.0,165,3,1313.66,3,3,4,1
15147.0,219,2,608.65,2,2,3,1
15148.0,11,1,301.29,5,1,2,1
15149.0,134,5,1554.61,3,4,4,1
15150.0,17,14,8967.44,5,5,5,1
15151.0,423,2,2085.61,1,2,4,0
15152.0,10,18,5197.97,5,5,5,1
15153.0,31,1,329.25,4,1,2,1
15154.0,74,4,1314.17,3,3,4,1
15155.0,383,1,383.96999999999997,2,1,2,0
15156.0,1,3,961.49,5,3,3,1
15157.0,4,7,2587.54,5,4,4,1
15158.0,45,3,437.66,4,3,2,1
15159.0,2,38,22049.4,5,5,5,1
15160.0,357,4,589.27,2,3,3,0
15161.0,388,1,119.92,2,1,1,0
15162.0,729,2,241.5,1,2,1,0
15163.0,18,2,304.46999999999997,5,2,2,1
15164.0,69,10,2011.21,3,5,4,1
15165.0,373,1,487.75,2,1,2,0
15166.0,468,1,167.16,1,1,1,0
15167.0,321,5,1627.62,2,4,4,0
15168.0,26,1,106.56,4,1,1,1
15169.0,382,2,569.22,2,2,2,0
15170.0,407,1,81.15,2,1,1,0
15171.0,325,2,1034.5,2,2,3,0
15172.0,9,5,1624.05,5,4,4,1
15173.0,381,8,1399.26,2,4,4,0
15174.0,323,2,481.46,2,2,2,0
15175.0,72,1,224.14,3,1,1,1
15176.0,597,2,985.09,1,2,3,0
15177.0,426,1,948.93,1,1,3,0
15178.0,260,1,40.5,2,1,1,0
15179.0,18,17,7426.82,5,5,5,1
15180.0,367,3,816.93,2,3,3,0
15181.0,66,8,953.4,3,4,3,1
15182.0,154,14,2942.75,3,5,5,1
15183.0,548,4,637.03,1,3,3,0
15184.0,29,4,685.39,4,3,3,1
15185.0,70,1,310.62,3,1,2,1
15186.0,14,5,1403.2,5,4,4,1
15187.0,2,18,4670.08,5,5,5,1
15188.0,725,1,310.43,1,1,2,0
15189.0,1,58,17101.13,5,5,5,1
15190.0,434,1,834.4399999999999,1,1,3,0
15191.0,463,3,588.05,1,3,3,0
15192.0,120,5,1666.39,3,4,4,1
15193.0,61,1,499.32,3,1,2,1
15194.0,3,39,11781.52,5,5,5,1
15195.0,3,1,3861.0,5,1,5,1
15196.0,433,2,313.7,1,2,2,0
15197.0,9,10,1427.84,5,5,4,1
15198.0,92,6,559.45,3,4,2,1
15199.0,59,10,3122.4,3,5,5,1
15200.0,495,1,549.05,1,1,2,0
15201.0,79,14,1525.9,3,5,4,1
15202.0,420,8,-2570.1800000000003,1,4,1,0
15203.0,26,15,4400.18,4,5,5,1
15204.0,357,1,316.58,2,1,2,0
15205.0,85,3,648.8299999999999,3,3,3,1
15206.0,10,4,420.3,5,3,2,1
15207.0,410,5,653.77,2,4,3,0
15208.0,1,7,968.02,5,4,3,1
15209.0,730,1,178.98,1,1,1,0
15210.0,225,3,1176.19,2,3,4,1
15211.0,60,2,894.41,3,2,3,1
15212.0,239,3,195.43,2,3,1,1
15213.0,319,3,325.05,2,3,2,0
15214.0,2,8,1661.44,5,4,4,1
15215.0,45,11,1496.46,4,5,4,1
15216.0,88,2,486.09,3,2,2,1
15217.0,563,1,426.24,1,1,2,0
15218.0,11,25,11408.26,5,5,5,1
15219.0,176,2,685.45,3,2,3,1
15220.0,52,7,1758.92,4,4,4,1
15221.0,366,7,1702.0,2,4,4,0
15222.0,319,17,3415.66,2,5,5,0
15223.0,226,6,1117.1,2,4,3,1
15224.0,358,8,837.26,2,4,3,0
15225.0,234,1,409.4,2,1,2,1
15226.0,311,1,154.41,2,1,1,0
15227.0,37,9,2488.4900000000002,4,4,4,1
15228.0,66,7,5570.5199999999995,3,4,5,1
15229.0,586,1,160.5,1,1,1,0
15230.0,239,2,429.6,2,2,2,1
15231.0,596,2,228.35999999999999,1,2,1,0
15232.0,113,2,612.06,3,2,3,1
15233.0,401,1,59.4,2,1,1,0
15234.0,277,1,197.0,2,1,1,0
15235.0,218,16,2772.7599999999998,2,5,4,1
15236.0,299,1,321.05,2,1,2,0
15237.0,2,4,1412.32,5,3,4,1
15238.0,29,5,1056.54,4,4,3,1
15239.0,10,3,764.34,5,3,3,1
15240.0,45,20,4320.45,4,5,5,1
15241.0,67,12,3032.31,3,5,5,1
15242.0,422,1,302.03999999999996,1,1,2,0
15243.0,74,2,927.28,3,2,3,1
15244.0,65,4,850.18,3,3,3,1
15245.0,134,8,4610.84,3,4,5,1
15246.0,238,3,780.4,2,3,3,1
15247.0,122,4,967.11,3,3,3,1
15248.0,411,4,1865.03,2,3,4,0
15249.0,32,21,9147.15,4,5,5,1
15250.0,641,1,60.0,1,1,1,0
15251.0,9,31,20095.6,5,5,5,1
15252.0,36,7,2053.06,4,4,4,1
15253.0,16,12,2033.29,5,5,4,1
15254.0,127,4,1073.4,3,3,3,1
15255.0,67,11,3647.37,3,5,5,1
15256.0,149,2,170.4,3,2,1,1
15257.0,281,3,600.9,2,3,3,0
15258.0,169,2,623.16,3,2,3,1
15259.0,513,4,1182.3799999999999,1,3,4,0
15260.0,100,30,8677.88,3,5,5,1
15261.0,135,4,1508.0,3,3,4,1
15262.0,324,3,418.82,2,3,2,0
15263.0,107,1,156.51,3,1,1,1
15264.0,64,3,844.2,3,3,3,1
15265.0,151,4,3345.64,3,3,5,1
15266.0,338,6,841.7,2,4,3,0
15267.0,22,5,1717.36,4,4,4,1
15268.0,479,4,941.25,1,3,3,0
15269.0,24,3,1225.3600000000001,4,3,4,1
15270.0,16,31,7241.19,5,5,5,1
15271.0,7,26,4458.29,5,5,5,1
15272.0,57,6,2030.95,4,4,4,1
15273.0,600,1,228.96,1,1,1,0
15274.0,4,2,716.5699999999999,5,2,3,1
15275.0,31,2,609.19,4,2,3,1
15276.0,66,5,601.3,3,4,3,1
15277.0,47,2,476.34000000000003,4,2,2,1
15278.0,562,4,496.16,1,3,2,0
15279.0,355,7,1554.84,2,4,4,0
15280.0,172,3,397.52,3,3,2,1
15281.0,59,22,8317.62,3,5,5,1
15282.0,570,1,348.59,1,1,2,0
15283.0,390,4,135.43,2,3,1,0
15284.0,500,1,24.75,1,1,1,0
15285.0,408,1,94.92,2,1,1,0
15286.0,50,1,240.55,4,1,1,1
15287.0,22,6,854.58,4,4,3,1
15288.0,43,10,3715.38,4,5,5,1
15289.0,29,7,1570.71,4,4,4,1
15290.0,5,30,10355.58,5,5,5,1
15291.0,26,53,13122.44,4,5,5,1
15292.0,201,1,178.39,2,1,1,1
15293.0,666,1,247.5,1,1,1,0
15294.0,400,2,222.3,2,2,1,0
15295.0,654,1,207.04,1,1,1,0
15296.0,44,20,10204.13,4,5,5,1
15297.0,10,4,635.04,5,3,3,1
15298.0,2,29,7958.43,5,5,5,1
15299.0,67,15,5408.61,3,5,5,1
15300.0,64,1,496.44,3,1,2,1
15301.0,51,19,6867.44,4,5,5,1
15302.0,722,2,291.05,1,2,2,0
15303.0,290,4,1178.78,2,3,4,0
15304.0,61,11,782.3,3,5,3,1
15305.0,555,1,93.6,1,1,1,0
15306.0,64,10,3480.98,3,5,5,1
15307.0,96,1,205.3,3,1,1,1
15308.0,271,2,302.27,2,2,2,0
15309.0,611,10,715.53,1,5,3,0
15310.0,479,1,1634.6399999999999,1,1,4,0
15311.0,1,270,111739.36,5,5,5,2
15312.0,75,14,2916.49,3,5,5,1
15313.0,110,1,52.0,3,1,1,1
15314.0,199,4,800.65,2,3,3,1
15315.0,64,3,551.54,3,3,2,1
15316.0,327,1,165.0,2,1,1,0
15317.0,677,2,112.05,1,2,1,0
15318.0,4,1,312.62,5,1,2,1
15319.0,284,1,204.5,2,1,1,0
15320.0,44,1,267.13,4,1,2,1
15321.0,49,18,6573.4,4,5,5,1
15322.0,64,3,1314.15,3,3,4,1
15323.0,533,4,320.9,1,3,2,0
15324.0,701,1,140.22,1,1,1,0
15325.0,104,9,1596.26,3,4,4,1
15326.0,334,10,1529.82,2,5,4,0
15327.0,53,1,208.75,4,1,1,1
15328.0,408,1,107.24,2,1,1,0
15329.0,35,20,2735.18,4,5,4,1
15330.0,32,2,714.9599999999999,4,2,3,1
15331.0,500,4,755.41,1,3,3,0
15332.0,366,6,4892.68,2,4,5,0
15333.0,208,1,1028.56,2,1,3,1
15334.0,157,3,350.82,3,3,2,1
15335.0,54,1,170.22,4,1,1,1
15336.0,402,1,240.5,2,1,1,0
15337.0,403,2,344.72,2,2,2,0
15338.0,677,1,277.93,1,1,2,0
15339.0,66,11,1627.27,3,5,4,1
15340.0,562,1,105.5,1,1,1,0
15341.0,81,3,2401.02,3,3,4,1
15342.0,116,2,391.76,3,2,2,1
15343.0,87,1,364.5,3,1,2,1
15344.0,1,5,476.58,5,4,2,1
15345.0,35,2,367.69,4,2,2,1
15346.0,333,4,591.65,2,3,3,0
15347.0,366,6,1132.3,2,4,3,0
15348.0,72,1,158.04,3,1,1,1
15349.0,158,2,463.91,3,2,2,1
15350.0,373,2,547.6,2,2,2,0
15351.0,12,15,3320.5,5,5,5,1
15352.0,549,1,111.15,1,1,1,0
15353.0,255,8,2772.57,2,4,4,1
15354.0,599,7,-94.8,1,4,1,0
15355.0,29,2,277.05,4,2,2,1
15356.0,31,13,3239.57,4,5,5,1
15357.0,682,1,-36.75,1,1,1,0
15358.0,5,55,16213.65,5,5,5,1
15359.0,555,9,162.6,1,4,1,0
15360.0,40,1,427.93,4,1,2,1
15361.0,362,4,689.07,2,3,3,0
15362.0,449,2,613.08,1,2,3,0
15363.0,241,3,670.16,2,3,3,1
15364.0,96,2,913.19,3,2,3,1
15365.0,26,15,3573.2599999999998,4,5,5,1
15366.0,75,7,2389.08,3,4,4,1
15367.0,57,13,5005.73,4,5,5,1
15368.0,21,2,722.74,4,2,3,1
15369.0,144,13,1713.39,3,5,4,1
15370.0,41,9,3713.51,4,4,5,1
15371.0,662,1,59.4,1,1,1,0
15372.0,137,10,5954.42,3,5,5,1
15373.0,8,18,2881.74,5,5,5,1
15374.0,129,2,307.32,3,2,2,1
15375.0,690,1,60.96,1,1,1,0
15376.0,40,3,1221.56,4,3,4,1
15377.0,383,5,1179.95,2,4,4,0
15378.0,463,2,246.5,1,2,1,0
15379.0,169,9,4806.44,3,4,5,1
15380.0,9,13,3192.1,5,5,5,1
15381.0,214,6,1887.62,2,4,4,1
15382.0,15,20,13646.5,5,5,5,1
15383.0,682,1,-10.5,1,1,1,0
15384.0,170,5,2021.1399999999999,3,4,4,1
15385.0,40,3,942.08,4,3,3,1
15386.0,186,1,394.14,3,1,2,1
15387.0,492,1,468.65,1,1,2,0
15388.0,270,1,140.54,2,1,1,0
15389.0,172,5,2733.8,3,4,4,1
15390.0,396,2,1216.66,2,2,4,0
15391.0,571,2,282.92,1,2,2,0
15392.0,5,8,2891.82,5,4,5,1
15393.0,16,5,891.34,5,4,3,1
15394.0,10,13,5251.4,5,5,5,1
15395.0,326,1,107.45,2,1,1,0
15396.0,113,2,796.38,3,2,3,1
15397.0,290,1,94.0,2,1,1,0
15398.0,16,3,1339.6299999999999,5,3,4,1
15399.0,1,3,815.77,5,3,3,1
15400.0,92,9,1252.8,3,4,4,1
15401.0,452,2,216.95,1,2,1,0
15402.0,149,7,1816.64,3,4,4,1
15403.0,492,2,170.88,1,2,1,0
15404.0,376,1,257.06,2,1,2,0
15405.0,189,2,659.84,3,2,3,1
15406.0,18,6,891.77,5,4,3,1
15407.0,34,4,1046.74,4,3,3,1
15408.0,264,1,267.18,2,1,2,0
15409.0,702,2,117.2,1,2,1,0
15410.0,84,10,4685.72,3,5,5,1
15411.0,26,5,1336.43,4,4,4,1
15412.0,171,1,190.53,3,1,1,1
15413.0,430,7,-2531.3799999999997,1,4,1,0
15414.0,10,3,774.9,5,3,3,1
15415.0,313,1,559.61,2,1,2,0
15416.0,65,9,4554.65,3,4,5,1
15417.0,85,1,508.8,3,1,2,1
15418.0,425,2,449.42,1,2,2,0
15419.0,25,1,135.86,4,1,1,1
15420.0,434,6,743.0,1,4,3,0
15421.0,59,10,3805.34,3,5,5,1
15422.0,323,8,1615.02,2,4,4,0
15423.0,38,4,219.14,4,3,1,1
15424.0,254,3,597.78,2,3,3,1
15425.0,400,4,1941.12,2,3,4,0
15426.0,19,11,2138.86,4,5,4,1
15427.0,33,3,1430.54,4,3,4,1
15428.0,15,4,762.75,5,3,3,1
15429.0,27,3,364.9,4,3,2,1
15430.0,468,3,903.75,1,3,3,0
15431.0,503,1,153.24,1,1,1,0
15432.0,23,4,301.26,4,3,2,1
15433.0,79,3,417.87,3,3,2,1
15434.0,8,13,2517.11,5,5,4,1
15435.0,22,1,149.29,4,1,1,1
15436.0,12,3,1067.75,5,3,3,1
15437.0,262,2,393.45,2,2,2,0
15438.0,131,1,156.57999999999998,3,1,1,1
15439.0,405,4,1269.05,2,3,4,0
15440.0,55,3,383.68,4,3,2,1
15441.0,396,3,1254.21,2,3,4,0
15442.0,249,1,594.0,2,1,3,1
15443.0,2,16,5054.44,5,5,5,1
15444.0,9,2,1411.21,5,2,4,1
15445.0,264,2,284.5,2,2,2,0
15446.0,377,5,391.65,2,4,2,0
15447.0,331,6,484.93,2,4,2,0
15448.0,313,2,788.81,2,2,3,0
15449.0,26,5,971.22,4,4,3,1
15450.0,30,1,429.84,4,1,2,1
15451.0,434,2,226.86,1,2,1,0
15452.0,30,6,1785.11,4,4,4,1
15453.0,2,7,1371.77,5,4,4,1
15454.0,362,2,305.99,2,2,2,0
15455.0,598,1,38.25,1,1,1,0
15456.0,283,10,2091.52,2,5,4,0
15457.0,262,1,237.07,2,1,1,0
15458.0,25,2,370.44,4,2,2,1
15459.0,417,2,202.82999999999998,1,2,1,0
15460.0,354,1,214.26,2,1,1,0
15461.0,461,3,391.29999999999995,1,3,2,0
15462.0,94,4,737.05,3,3,3,1
15463.0,29,1,126.14,4,1,1,1
15464.0,338,1,1044.65,2,1,3,0
15465.0,20,39,11670.9,4,5,5,1
15466.0,85,4,1560.46,3,3,4,1
15467.0,9,4,511.88,5,3,2,1
15468.0,35,7,1387.48,4,4,4,1
15469.0,43,6,834.4,4,4,3,1
15470.0,576,1,63.419999999999995,1,1,1,0
15471.0,2,3,1292.01,5,3,4,1
15472.0,113,1,371.56,3,1,2,1
15473.0,14,11,1740.0,5,5,4,1
15474.0,596,1,150.35,1,1,1,0
15475.0,77,1,454.11,3,1,2,1
15476.0,380,5,2180.2799999999997,2,4,4,0
15477.0,650,1,368.4,1,1,2,0
15478.0,40,3,1983.48,4,3,4,1
15479.0,733,1,147.4,1,1,1,0
15480.0,116,7,3592.25,3,4,5,1
15481.0,401,1,1993.34,2,1,4,0
15482.0,16,24,7932.63,5,5,5,1
15483.0,161,10,817.8199999999999,3,5,3,1
15484.0,1,7,4620.9,5,4,5,1
15485.0,30,8,4663.92,4,4,5,1
15486.0,527,1,102.0,1,1,1,0
15487.0,680,1,231.32,1,1,1,0
15488.0,93,5,431.92,3,4,2,1
15489.0,23,12,2327.36,4,5,4,1
15490.0,430,2,181.35,1,2,1,0
15491.0,95,7,3090.85,3,4,5,1
15492.0,28,2,659.46,4,2,3,1
15493.0,33,11,4087.13,4,5,5,1
15494.0,21,6,3693.5,4,4,5,1
15495.0,379,1,246.5,2,1,1,0
15496.0,631,1,146.14,1,1,1,0
15497.0,18,11,8643.46,5,5,5,1
15498.0,1,55,23075.09,5,5,5,1
15499.0,724,1,158.65,1,1,1,0
15500.0,8,4,1131.56,5,3,3,1
15501.0,405,2,399.95,2,2,2,0
15502.0,16,27,8069.33,5,5,5,1
15503.0,363,2,257.3,2,2,2,0
15504.0,81,5,392.75,3,4,2,1
15505.0,53,7,3497.14,4,4,5,1
15506.0,23,6,2030.33,4,4,4,1
15507.0,172,1,475.86,3,1,2,1
15508.0,189,6,1000.27,3,4,3,1
15509.0,380,1,152.41,2,1,1,0
15510.0,331,1,250.0,2,1,1,0
15511.0,12,5,900.53,5,4,3,1
15512.0,156,4,331.58,3,3,2,1
15513.0,31,41,25950.95,4,5,5,1
15514.0,12,20,5275.79,5,5,5,1
15515.0,387,1,171.81,2,1,1,0
15516.0,45,3,62.43,4,3,1,1
15517.0,233,1,267.03,2,1,2,1
15518.0,64,23,4074.83,3,5,5,1
15519.0,383,2,344.61,2,2,2,0
15520.0,2,1,343.5,5,1,2,1
15521.0,36,24,6665.99,4,5,5,1
15522.0,33,2,397.99,4,2,2,1
15523.0,84,18,17119.24,3,5,5,1
15524.0,25,2,591.4,4,2,3,1
15525.0,2,5,875.32,5,4,3,1
15526.0,33,2,148.44,4,2,1,1
15527.0,19,31,5021.03,4,5,5,1
15528.0,254,1,229.33,2,1,1,0
15529.0,23,13,4756.21,4,5,5,1
15530.0,22,5,1808.68,4,4,4,1
15531.0,8,2,1972.39,5,2,4,1
15532.0,25,12,3675.0,4,5,5,1
15533.0,19,5,746.92,4,4,3,1
15534.0,726,1,162.25,1,1,1,0
15535.0,173,10,955.12,3,5,3,1
15536.0,409,1,259.09,2,1,2,0
15537.0,163,1,110.92,3,1,1,1
15538.0,538,11,3036.1,1,5,5,0
15539.0,7,1,538.46,5,1,2,1
15540.0,11,2,460.68,5,2,2,1
15541.0,114,1,85.13,3,1,1,1
15542.0,512,4,833.16,1,3,3,0
15543.0,288,2,242.26,2,2,1,0
15544.0,9,26,7779.58,5,5,5,1
15545.0,54,2,288.97,4,2,2,1
15546.0,607,3,539.5500000000001,1,3,2,0
15547.0,7,28,10043.55,5,5,5,1
15548.0,596,1,158.09,1,1,1,0
15549.0,77,9,2296.66,3,4,4,1
15550.0,4,14,1987.85,5,5,4,1
15551.0,37,9,1629.01,4,4,4,1
15552.0,217,2,252.52,2,2,1,1
15553.0,60,1,428.93,3,1,2,1
15554.0,278,1,217.2,2,1,1,0
15555.0,12,46,10875.64,5,5,5,1
15556.0,24,1,279.77,4,1,2,1
